hexbin,value
881f1c2ce3fffff,51
881f1c2cd3fffff,32
881f1c2cbdfffff,270
881f1c2cbbfffff,47
881f1c2ca9fffff,55
881f1c2ca7fffff,610
881f1c2c99fffff,23
881f1c2c6bfffff,10
881f1c2c63fffff,19
881f1c2c59fffff,14
881f1c2c55fffff,27
881f1c2c4dfffff,3
881f1c2c49fffff,2
881f1c2c3dfffff,116
881f1c2c31fffff,15
881f1c2c2dfffff,426
881f1c2c25fffff,981
881f1c2c21fffff,615
881f1c2c0dfffff,39
881f1c2c09fffff,282
881f1c2c05fffff,148
881f1c2c03fffff,33
881f1c2c01fffff,52
881f1c25bbfffff,86
881f1c25b9fffff,6
881f1c25b3fffff,3
881f1c2587fffff,37
881f1c2527fffff,52
881f1c2525fffff,8
881f1c21d7fffff,8
881f1c219dfffff,25
881f1c219bfffff,1
881f1c2183fffff,14
881f1d5b6dfffff,319
881f1d5b53fffff,30
881f1d5b37fffff,241
881f1d5b33fffff,516
881f1d5b31fffff,53
881f1d5b2dfffff,41
881f1d5b2bfffff,6
881f1d5a69fffff,22
881f1d5a63fffff,129
881f1d5a3dfffff,4
881f1d5a35fffff,343
881f1d5a23fffff,90
881f1d5a0bfffff,129
881f1d59edfffff,291
881f1d59e5fffff,76
881f1d59adfffff,45
881f1d5967fffff,11
881f1d5961fffff,28
881f1d5955fffff,19
881f1d594bfffff,103
881f1d593dfffff,50
881f1d593bfffff,448
881f1d5939fffff,106
881f1d5931fffff,48
881f1d5927fffff,1206
881f1d5925fffff,49
881f1d5923fffff,368
881f1d5917fffff,263
881f1d5915fffff,49
881f1d5913fffff,23
881f1d590bfffff,20
881f1d5901fffff,58
881f1d5869fffff,28
881f1d5867fffff,59
881f1d5863fffff,103
881f1d5861fffff,89
881f1d5849fffff,95
881f1d5847fffff,126
881f1896edfffff,1358
881f1896ebfffff,1021
881f1896e9fffff,1145
881f1d582bfffff,30
881f1896dbfffff,73
881f1d5829fffff,2
881f1896d7fffff,224
881f1896d5fffff,1315
881f1896d3fffff,498
881f1896cbfffff,823
881f1896c7fffff,1381
881f1896c1fffff,1139
881f1d580dfffff,534
881f189691fffff,929
881f189689fffff,757
881f18966bfffff,292
881f189669fffff,242
881f189667fffff,50
881f189665fffff,145
881f18964dfffff,951
881f18964bfffff,525
881f189645fffff,949
881f189629fffff,107
881f18961dfffff,2
881f18961bfffff,630
881f189619fffff,861
881f189617fffff,960
881f189611fffff,133
881f18960bfffff,5
881f189605fffff,19
881f189603fffff,181
881f1892dbfffff,24
881f18925bfffff,72
881f189257fffff,49
881f1d752bfffff,45
881f1d6031fffff,24
881f1d6017fffff,178
881f1d6013fffff,19
881f1d0ee5fffff,114
881f1d0ed7fffff,18
881f1d0ec5fffff,281
881f1d0ebbfffff,347
881f1d6f55fffff,1
881f18a42bfffff,116
881f18a427fffff,159
881f18a405fffff,38
881f19d149fffff,161
881f19d143fffff,40
881f19d13bfffff,61
881f19d137fffff,5
881f19d125fffff,8
881f19d107fffff,53
881f19d0e1fffff,126
881f19d0adfffff,6
881f19d0a3fffff,124
881f19d08dfffff,7
881f19d051fffff,1222
881f19d04dfffff,87
881f19d049fffff,2
881f1d6f4bfffff,14
881f1d6f2bfffff,17
881f1d6f19fffff,19
881f1d6f15fffff,13
881f1d6b5dfffff,92
881f1d6b51fffff,407
881f1d6b2bfffff,1
881f1d6b29fffff,84
881f18acd7fffff,5
881f1d6b11fffff,12
881f18acc5fffff,1
881f1d6b0dfffff,721
881f18acc3fffff,1
881f1d79ebfffff,1053
881f1d79e5fffff,910
881f1d79b1fffff,58
881f1d6f03fffff,1
881f1d6abbfffff,1
881f1d6a91fffff,129
881f1d4ad3fffff,4532
881f1d4ac3fffff,3054
881f1d4ab9fffff,4702
881f1d4ab7fffff,4251
881f1d4aadfffff,4098
881f18b35bfffff,3303
881f1d4a9dfffff,1467
881f1d4a9bfffff,5131
881f1d4a99fffff,4373
881f18b351fffff,3430
881f18b349fffff,2307
881f18b345fffff,3364
881f18b343fffff,2831
881f18b33dfffff,4232
881f18b337fffff,5143
881f1d4a81fffff,3669
881f18b333fffff,3864
881f18b331fffff,4427
881f18b31dfffff,2292
881f18b31bfffff,2995
881f18b301fffff,2794
881f18b2dbfffff,4151
881f18b2d5fffff,782
881f18b2d1fffff,2199
881f18b2cdfffff,3001
881f18b2c5fffff,4185
881f18b2b9fffff,1005
881f1d4a19fffff,3231
881f18b2b5fffff,1593
881f18b2b1fffff,2834
881f18b2adfffff,4908
881f18b2a9fffff,1929
881f18b2a1fffff,4361
881f18b297fffff,1587
881f18b295fffff,1094
881f18b291fffff,2922
881f18b28bfffff,705
881f18b285fffff,2228
881f1d49d9fffff,7663
881f18b269fffff,2742
881f1d49d5fffff,7457
881f1d49cbfffff,6555
881f18b253fffff,6080
881f18b24dfffff,4135
881f18b245fffff,5257
881f18b239fffff,3592
881f1d49b7fffff,2959
881f18b237fffff,7438
881f18b233fffff,4524
881f1d49b1fffff,6117
881f1d49abfffff,7191
881f18b21dfffff,2793
881f18b219fffff,5357
881f18b217fffff,6190
881f18b215fffff,2738
881f1d499bfffff,6071
881f1d4999fffff,6552
881f1d498bfffff,6206
881f18b1edfffff,905
881f18b1e7fffff,1403
881f18b1e5fffff,613
881f18b1e1fffff,58
881f18b1cdfffff,5708
881f18b1c3fffff,368
881f18b1b1fffff,25
881f18b1adfffff,1068
881f18b199fffff,37
881f18b195fffff,148
881f18b193fffff,29
881f18b16dfffff,500
881f18b16bfffff,215
881f18b163fffff,106
881f18b161fffff,196
881f18b159fffff,3963
881f18b157fffff,836
881f18b153fffff,4009
881f18b147fffff,44
881f18b141fffff,43
881f18b13bfffff,17
881f18b139fffff,126
881f18b129fffff,51
881f18b123fffff,133
881f18b121fffff,46
881f18b11bfffff,5918
881f1d48d1fffff,6546
881f18b0e7fffff,762
881f1d48c9fffff,891
881f1d48c5fffff,10721
881f18b0d7fffff,2975
881f18b0d5fffff,5291
881f18b0d3fffff,1653
881f18b0d1fffff,1752
881f18b0cbfffff,3101
881f18b0c9fffff,5532
881f18b0c7fffff,5094
881f1d48b5fffff,8444
881f18b0c3fffff,5817
881f18b0b5fffff,339
881f18b0b1fffff,638
881f1d40bbfffff,2460
881f1d40b9fffff,2654
881f1d40b7fffff,1143
881f1d40b5fffff,1906
881f18a36bfffff,598
881f18a363fffff,536
881f18a06bfffff,4
881f18a045fffff,37
881f18a03dfffff,7
881f18a023fffff,455
881f18a021fffff,141
881f18a005fffff,31
881f18a001fffff,14
881f18bb6dfffff,232
881f18bb67fffff,12
881f18bb53fffff,179
881f18bb43fffff,21
881f18bb27fffff,112
881f18bb21fffff,102
881f18bb1dfffff,1203
881f18bb11fffff,711
881f18bb0bfffff,616
881f18badbfffff,903
881f18bac7fffff,466
881f18bac1fffff,122
881f18bab5fffff,63
881f18bab1fffff,194
881f18ba9bfffff,1584
881f18ba99fffff,805
881f18ba8dfffff,5
881f18ba89fffff,341
881f18ba83fffff,231
881f18ba55fffff,370
881f18ba53fffff,877
881f18ba35fffff,58
881f18ba21fffff,860
881f18ba1dfffff,755
881f18ba11fffff,98
881f18ba0dfffff,133
881f18ba0bfffff,67
881f18b9ebfffff,17
881f18b9e9fffff,11
881f1d58b5fffff,289
881f188ec7fffff,29
881f1d5115fffff,353
881f1d510bfffff,242
881f181619fffff,30
881f181617fffff,140
881f18a94bfffff,57
881f18a945fffff,177
881f18bb5bfffff,2
881f18bb59fffff,12
881f18bb47fffff,627
881f18bb35fffff,54
881f18bb2bfffff,163
881f18bb23fffff,709
881f18bb1bfffff,398
881f18bb17fffff,941
881f18bb15fffff,283
881f18bad5fffff,4
881f18babdfffff,38
881f18ba9dfffff,976
881f18ba97fffff,840
881f18ba87fffff,19
881f18ba65fffff,122
881f18ba43fffff,9
881f18ba2bfffff,132
881f18ba29fffff,119
881f18ba19fffff,303
881f18b9e3fffff,46
881f1814cdfffff,8
881f18a8e5fffff,257
881f18a8adfffff,1
881f18a899fffff,29
881f18a895fffff,68
881f18a361fffff,388
881f18a34dfffff,362
881f18a341fffff,31
881f18a33dfffff,25
881f18a333fffff,31
881f18a329fffff,698
881f18a319fffff,44
881f18a309fffff,142
881f18a2ebfffff,524
881f18a2e7fffff,12
881f18b9cbfffff,184
881f18b9c5fffff,18
881f18b9a3fffff,100
881f18b983fffff,1
881f18b96bfffff,59
881f18b963fffff,97
881f18b949fffff,160
881f18b93bfffff,147
881f18b917fffff,25
881f18b901fffff,134
881f18b8e7fffff,378
881f18b8c3fffff,131
881f18b8b3fffff,1
881f18b8a5fffff,15
881f18b8a3fffff,12
881f18a891fffff,21
881f18a881fffff,18
881f18a86bfffff,206
881f18a2e1fffff,184
881f18ab2bfffff,20
881f18a869fffff,86
881f18a865fffff,35
881f18a861fffff,221
881f18a847fffff,178
881f18a843fffff,28
881f18a839fffff,2
881f18a815fffff,6
881f18a811fffff,184
881f18a809fffff,13
881f18a2c5fffff,794
881f18af63fffff,191
881f18aae9fffff,2
881f18aad1fffff,13
881f18aacbfffff,181
881f18aaa3fffff,1
881f18aa53fffff,542
881f18aa29fffff,202
881f18af0dfffff,31
881f1816d7fffff,164
881f1816b3fffff,458
881f1816adfffff,4
881f1816a1fffff,182
881f18a95bfffff,254
881f18a951fffff,29
881f18a205fffff,10
881f18a1e1fffff,103
881f18a1c7fffff,1
881f18a167fffff,6
881f18a163fffff,173
881f18a149fffff,678
881f18a133fffff,9
881f18a111fffff,66
881f188ecdfffff,381
881f188ecbfffff,182
881f188ec1fffff,100
881f188eb3fffff,29
881f188e95fffff,31
881f188e83fffff,33
881f188e81fffff,911
881f188e57fffff,243
881f188e4dfffff,906
881f188e39fffff,7
881f188e37fffff,105
881f188e2dfffff,123
881f188e27fffff,419
881f188e15fffff,401
881f188e11fffff,312
881f188e05fffff,221
881f188e03fffff,267
881f188dddfffff,289
881f188db1fffff,125
881f188d65fffff,13
881f188d5bfffff,368
881f188d55fffff,83
881f188d27fffff,8
881f18160bfffff,66
881f181601fffff,19
881f18144dfffff,9
881f18144bfffff,2
881f1889d7fffff,196
881f1889c9fffff,4
881f1889b3fffff,45
881f18893dfffff,41
881f188931fffff,3
881f188913fffff,3
881f1888e5fffff,31
881f1888ddfffff,96
881f18889bfffff,1
881f188869fffff,12
881f188863fffff,2
881f18884dfffff,2
881f18884bfffff,26
881f188847fffff,10
881f188845fffff,19
881f18883bfffff,480
881f188833fffff,93
881f18880dfffff,8
881f181309fffff,85
881f188d01fffff,82
881f18c6d5fffff,21
881f18c6cbfffff,310
881f188cb9fffff,284
881f188cb5fffff,28
881f188c6dfffff,57
881f188c69fffff,296
881f188c4bfffff,152
881f188c43fffff,295
881f188c29fffff,215
881f188c0bfffff,497
881f1812edfffff,16
881f1812b3fffff,67
881f181297fffff,14
881f18126bfffff,27
881f181265fffff,5
881f188ab5fffff,393
881f188a9bfffff,331
881f188a97fffff,106
881f188a81fffff,14
881f18125dfffff,138
881f181255fffff,4
881f181247fffff,180
881f181229fffff,73
881f18106bfffff,18
881f181731fffff,80
881f18166dfffff,14
881f18166bfffff,1
881f181663fffff,278
881f181645fffff,15
881f188f6dfffff,21
881f188f69fffff,56
881f188f55fffff,78
881f188f4dfffff,435
881f188f43fffff,28
881f188f33fffff,243
881f188f23fffff,3
881f188f11fffff,41
881f188f07fffff,84
881f188ee9fffff,155
881f188ed3fffff,10
881f19d2a3fffff,1
881f19d95dfffff,45
881f19d959fffff,19
881f19d951fffff,124
881f18a581fffff,272
881f19d8d5fffff,57
881f19d889fffff,125
881f19d885fffff,20
881f19d881fffff,69
881f19d85dfffff,8
881f19d85bfffff,9
881f18a4d5fffff,98
881f18a4b1fffff,34
881f18a4a3fffff,100
881f19d1d7fffff,5
881f19d1d3fffff,313
881f19d1cbfffff,18
881f19d1abfffff,189
881f19d1a5fffff,121
881f19d1a3fffff,200
881f19d18bfffff,121
881f1d3b6dfffff,381
881f1d3b49fffff,32
881f1d3b69fffff,52
881f1d3b4dfffff,15
881f1d0e9bfffff,8
881f1d0e97fffff,37
881f1d3b45fffff,60
881f19c1e7fffff,1
881f19c1b7fffff,6
881f19c1b5fffff,7
881f19c187fffff,96
881f19c183fffff,37
881f19c131fffff,10
881f19d563fffff,3
881f1d6d91fffff,1
881f19d761fffff,9
881f19d74bfffff,226
881f19d743fffff,121
881f19d739fffff,7
881f19c00dfffff,6
881f1d6d3bfffff,4
881f19d297fffff,1
881f19d765fffff,130
881f19d75dfffff,2
881f19c333fffff,281
881f19c2ebfffff,12
881f19c2e9fffff,1
881f19c2e1fffff,80
881f19c26bfffff,3
881f19c263fffff,58
881f19c249fffff,11
881f19c243fffff,9
881f19c239fffff,14
881f19c231fffff,10
881f19c225fffff,5
881f19c223fffff,1
881f19c20dfffff,2
881f19c209fffff,2
881f19c1edfffff,5
881f19c1e9fffff,69
881f19c1ddfffff,65
881f19c1cdfffff,97
881f19c1cbfffff,4
881f19c1c5fffff,77
881f19c1c3fffff,42
881f19c1a9fffff,9
881f19c18bfffff,3
881f19c159fffff,120
881f19c151fffff,38
881f19c10bfffff,12
881f19c0edfffff,67
881f19c069fffff,8
881f19c065fffff,65
881f19c05dfffff,2
881f19c053fffff,196
881f19c051fffff,50
881f19c045fffff,14
881f19c039fffff,55
881f19c037fffff,67
881f19c035fffff,4
881f19c031fffff,64
881f19c023fffff,2
881f19c015fffff,9
881f19c00bfffff,1
881f19c319fffff,30
881f19c2adfffff,10
881f19c267fffff,5
881f19c261fffff,14
881f19c22bfffff,8
881f19c221fffff,98
881f19c217fffff,2
881f19c213fffff,4
881f19c1c1fffff,16
881f19c1adfffff,64
881f19c1a5fffff,31
881f19c18dfffff,7
881f19c181fffff,203
881f19c137fffff,127
881f19c11bfffff,6
881f19c117fffff,1
881f19c113fffff,50
881f19c06dfffff,6
881f19c063fffff,8
881f19c057fffff,73
881f19c03dfffff,13
881f19c03bfffff,241
881f1d6de9fffff,15
881f19d0d7fffff,4
881f19d0d1fffff,2
881f19d0b1fffff,1
881f19d0a1fffff,3
881f19d09dfffff,27
881f19d099fffff,16
881f19d093fffff,1
881f19d091fffff,62
881f19d54bfffff,39
881f1d6db9fffff,23
881f1d6db1fffff,4
881f1d6da3fffff,12
881f19d2ddfffff,4
881f19d2d5fffff,2
881f19d2d3fffff,3
881f19d2d1fffff,13
881f19d2b3fffff,254
881f19d293fffff,1
881f19d28bfffff,7
881f19d2b7fffff,45
881f19d727fffff,2
881f19d721fffff,21
881f1d6da9fffff,146
881f19d2dbfffff,17
881f19d29bfffff,2
881f19d291fffff,3
881f19d287fffff,1
881f19d76dfffff,38
881f19d76bfffff,2
881f19d767fffff,8
881f19d70dfffff,1
881f19d0dbfffff,6
881f19d0d3fffff,44
881f19d0a3fffff,124
881f19d08dfffff,7
881f19c027fffff,9
881f19cad3fffff,206
881f19cad1fffff,14
881f19c311fffff,21
881f19c269fffff,2
881f19c255fffff,23
881f19c23dfffff,195
881f19c229fffff,34
881f19c207fffff,116
881f19c1d1fffff,58
881f19c1bdfffff,202
881f19c1abfffff,40
881f19c19dfffff,7
881f19c15bfffff,1
881f19c157fffff,35
881f19c153fffff,14
881f19c055fffff,64
881f19c047fffff,3
881f19c033fffff,3
881f19c017fffff,50
881f19c009fffff,53
881f19c001fffff,40
881f19d0d9fffff,449
881f19d0a7fffff,135
881f19d085fffff,15
881f1d6de7fffff,25
881f1d6de5fffff,46
881f1d6de3fffff,5
881f1d6dabfffff,2
881f1d6da1fffff,177
881f19cadbfffff,60
881f19cacbfffff,60
881f19d505fffff,1
881f1d3b6dfffff,381
881f1d6e15fffff,8
881f1d0cd9fffff,53
881f1d6541fffff,107
881f1d6535fffff,301
881f1d0c97fffff,52
881f1d394dfffff,2
881f1d60b9fffff,96
881f1d6d89fffff,6
881f1d3b65fffff,153
881f1d6293fffff,66
881f1d6e3dfffff,368
881f1d6ee5fffff,17
881f1d6ea7fffff,34
881f1d6e8dfffff,27
881f1d6e63fffff,504
881f1d6e55fffff,1
881f1d6e3bfffff,35
881f1d6e35fffff,71
881f1d62b7fffff,32
881f1d6e21fffff,26
881f1d6e0dfffff,7
881f1d6ccdfffff,69
881f1d6c37fffff,4
881f1d6d91fffff,1
881f1d6c69fffff,1
881f1d6c57fffff,1
881f1d6c51fffff,4
881f1d6c4bfffff,20
881f1d6c49fffff,94
881f1d6c3dfffff,168
881f1d6c2bfffff,56
881f1d6c19fffff,1
881f1d6c07fffff,25
881f1d6739fffff,2
881f1d6733fffff,4
881f1d6705fffff,1
881f1d6eedfffff,7
881f1d6ec9fffff,57
881f1d6ec7fffff,11
881f1d6ea5fffff,7
881f1d6e5bfffff,130
881f1d6e57fffff,7
881f1d6e51fffff,1
881f1d6e43fffff,6
881f1d6e37fffff,3
881f1d6e33fffff,8
881f1d6e31fffff,185
881f1d6e2bfffff,378
881f1d6e29fffff,488
881f1d6e27fffff,11
881f1d6e23fffff,105
881f1d6e17fffff,1
881f1d6e0bfffff,27
881f1d6e07fffff,145
881f1d6e05fffff,335
881f1d6e03fffff,53
881f1d6e01fffff,60
881f1d6de9fffff,15
881f1d6ddbfffff,32
881f1d6dd9fffff,6
881f1d6dd7fffff,66
881f1d6dd5fffff,1
881f1d6dd3fffff,132
881f1d6dd1fffff,9
881f1d6d99fffff,10
881f1d6d15fffff,77
881f1d6cedfffff,5
881f1d6ce9fffff,122
881f1d6ce1fffff,158
881f1d656dfffff,1
881f1d6567fffff,28
881f1d6565fffff,70
881f1d6547fffff,108
881f1d652dfffff,125
881f1d6529fffff,8
881f1d6521fffff,6
881f1d6501fffff,1
881f1d60ddfffff,39
881f1d60d3fffff,4
881f1d60bdfffff,51
881f1d60bbfffff,9
881f1d6eebfffff,6
881f1d76e5fffff,65
881f1d76c7fffff,4
881f1d76a5fffff,56
881f1d7685fffff,120
881f1d765bfffff,38
881f1d7657fffff,1
881f1d7651fffff,66
881f1d7635fffff,77
881f1d7617fffff,160
881f1d7611fffff,43
881f1d75d7fffff,1
881f1d75c9fffff,18
881f1d75b9fffff,2
881f1d75b1fffff,82
881f1d7591fffff,10
881f1d758bfffff,22
881f1d74ebfffff,24
881f1d74e5fffff,40
881f1d74e1fffff,15
881f1d74c1fffff,184
881f1d743dfffff,66
881f1d7439fffff,91
881f1d741bfffff,9
881f1d7407fffff,21
881f1d0cb1fffff,35
881f1d0c95fffff,51
881f1d3967fffff,30
881f1d3951fffff,6
881f1d394bfffff,13
881f1d393dfffff,10
881f1d3921fffff,10
881f1d3915fffff,1
881f1d75c3fffff,47
881f1d74cdfffff,180
881f1d74a9fffff,3
881f1d745bfffff,24
881f1d7453fffff,36
881f1d7451fffff,1
881f1d7421fffff,8
881f1d7415fffff,3
881f1d7411fffff,12
881f1d7409fffff,485
881f1d7401fffff,7
881f1d6f1bfffff,15
881f1d6c41fffff,2
881f1d6c39fffff,4
881f1d6c33fffff,2
881f1d6c31fffff,15
881f1d6c25fffff,1
881f1d6c11fffff,2
881f1d6719fffff,12
881f1d670bfffff,43
881f1d6701fffff,4
881f1d6e53fffff,1
881f1d6e39fffff,231
881f1d62b1fffff,38
881f1d6291fffff,16
881f1d6d3bfffff,4
881f1d6ce5fffff,8
881f1d656bfffff,11
881f1d6555fffff,5
881f1d6545fffff,155
881f1d6543fffff,4
881f1d653dfffff,87
881f1d60b1fffff,28
881f1d6093fffff,4
881f1d6081fffff,17
881f1d76e1fffff,14
881f1d76ddfffff,9
881f1d76cdfffff,5
881f1d76cbfffff,11
881f1d76c5fffff,2
881f1d76c3fffff,14
881f1d76abfffff,78
881f1d76a9fffff,1
881f1d7687fffff,61
881f1d763dfffff,1
881f1d7633fffff,5
881f1d761bfffff,221
881f1d7619fffff,52
881f1d7613fffff,47
881f1d760bfffff,1
881f1d7603fffff,12
881f1d7601fffff,86
881f1d75ebfffff,36
881f1d75e7fffff,2
881f1d75dbfffff,9
881f1d75cdfffff,1
881f1d75c1fffff,74
881f1d75bdfffff,10
881f1d75b5fffff,10
881f1d759bfffff,17
881f1d7599fffff,7
881f1d7595fffff,3
881f1d758dfffff,26
881f1d7589fffff,1
881f1d7587fffff,4
881f1d7585fffff,7
881f1d7583fffff,14
881f1d74edfffff,2
881f1d74e9fffff,2
881f1d74e3fffff,9
881f1d74c9fffff,169
881f1d74c7fffff,9
881f1d74adfffff,8
881f1d74a5fffff,85
881f1d74a1fffff,9
881f1d746bfffff,107
881f1d7463fffff,91
881f1d745dfffff,67
881f1d7455fffff,144
881f1d744bfffff,435
881f1d7449fffff,219
881f1d7447fffff,607
881f1d7443fffff,748
881f1d7441fffff,348
881f1d743bfffff,4
881f1d7431fffff,135
881f1d742bfffff,73
881f1d7429fffff,52
881f1d7423fffff,48
881f1d740dfffff,470
881f1d7405fffff,257
881f1d7403fffff,1
881f1d676bfffff,1
881f1d675bfffff,103
881f1d6753fffff,16
881f1d6751fffff,98
881f1d671dfffff,2
881f1d670dfffff,29
881f1d6669fffff,1
881f1d62dbfffff,9
881f1d62d7fffff,23
881f1d62d3fffff,59
881f1d629bfffff,8
881f1d6297fffff,1
881f1d6295fffff,8
881f1d390dfffff,53
881f1d390bfffff,16
881f1d3905fffff,99
881f1d3903fffff,3
881f1d3901fffff,6
881f1d3947fffff,16
881f1d3939fffff,24
881f1d3937fffff,7
881f1d3927fffff,7
881f1d391dfffff,3
881f1d7581fffff,80
881f1d6763fffff,7
881f1d6757fffff,44
881f1d6715fffff,72
881f1d76edfffff,78
881f1d76c9fffff,3
881f1d76c1fffff,39
881f1d76bdfffff,138
881f1d76a7fffff,291
881f1d76a1fffff,24
881f1d7659fffff,64
881f1d7623fffff,14
881f1d75ddfffff,4
881f1d75d3fffff,17
881f1d75d1fffff,9
881f1d75cbfffff,104
881f1d6c5dfffff,1
881f1d6c43fffff,13
881f1d6c35fffff,45
881f1d6c1dfffff,7
881f1d6c13fffff,8
881f1d6c03fffff,4
881f1d3943fffff,30
881f1d3941fffff,21
881f1d3931fffff,2
881f1d3929fffff,6
881f1d7653fffff,34
881f1d3b2dfffff,64
881f1d0cb9fffff,5
881f1d0c93fffff,27
881f1d3969fffff,7
881f1d3965fffff,8
881f1d3961fffff,119
881f1d3925fffff,3
